../prop_dataset,GCNS,800,3,275,74916016
../prop_dataset,GCNS,800,4,265,73513952
../prop_dataset,GCNS,900,0,317,84754672
../prop_dataset,GCNS,900,1,305,84484320
../prop_dataset,GCNS,900,2,300,84427072
../prop_dataset,GCNS,900,3,301,83926304
../prop_dataset,GCNS,900,4,319,85337648
../prop_dataset,GCNS,1000,0,338,92999008
../prop_dataset,GCNS,1000,1,333,92909728
../prop_dataset,GCNS,1000,2,323,94971984
../prop_dataset,GCNS,1000,3,334,93633488
../prop_dataset,GCNS,1000,4,331,92669264
../prop_dataset,GNC,100,0,240,9566608
../prop_dataset,GNC,100,1,88,9516464
../prop_dataset,GNC,100,2,81,8995744
../prop_dataset,GNC,100,3,87,9392336
../prop_dataset,GNC,100,4,80,9510624
../prop_dataset,GNC,200,0,155,17855632
../prop_dataset,GNC,200,1,142,18391952
../prop_dataset,GNC,200,2,139,18535824
../prop_dataset,GNC,200,3,141,18988112
../prop_dataset,GNC,200,4,136,18904656
../prop_dataset,GNC,300,0,208,28934656
../prop_dataset,GNC,300,1,204,28821088
../prop_dataset,GNC,300,2,209,27029600
../prop_dataset,GNC,300,3,198,26356896
../prop_dataset,GNC,300,4,212,28676880
../prop_dataset,GNC,400,0,265,36596000
../prop_dataset,GNC,400,1,262,37397024
../prop_dataset,GNC,400,2,280,37079056
../prop_dataset,GNC,400,3,258,37044384
../prop_dataset,GNC,400,4,268,37656448
../prop_dataset,GNC,500,0,325,47061296
../prop_dataset,GNC,500,1,334,46041376
../prop_dataset,GNC,500,2,325,46879440
../prop_dataset,GNC,500,3,323,47112736
../prop_dataset,GNC,500,4,319,45547312
../prop_dataset,GNC,600,0,383,56341152
../prop_dataset,GNC,600,1,376,54654208
../prop_dataset,GNC,600,2,397,56569680
../prop_dataset,GNC,600,3,395,55977936
../prop_dataset,GNC,600,4,384,56278368
../prop_dataset,GNC,700,0,446,66766800
../prop_dataset,GNC,700,1,445,66098640
../prop_dataset,GNC,700,2,449,64934592
../prop_dataset,GNC,700,3,467,65513536
../prop_dataset,GNC,700,4,452,65663440
../prop_dataset,GNC,800,0,505,74601552
../prop_dataset,GNC,800,1,501,72876656
../prop_dataset,GNC,800,2,496,75519136
../prop_dataset,GNC,800,3,503,74916016
../prop_dataset,GNC,800,4,506,73513952
../prop_dataset,GNC,900,0,565,84754672
../prop_dataset,GNC,900,1,579,84484320
../prop_dataset,GNC,900,2,566,84427072
../prop_dataset,GNC,900,3,564,83926304
../prop_dataset,GNC,900,4,566,85337648
../prop_dataset,GNC,1000,0,688,92999008
../prop_dataset,GNC,1000,1,623,92909728
../prop_dataset,GNC,1000,2,635,94971984
../prop_dataset,GNC,1000,3,654,93633488
../prop_dataset,GNC,1000,4,625,92669264
../prop_dataset,CNC,100,0,507,9566608
../prop_dataset,CNC,100,1,552,9516464
../prop_dataset,CNC,100,2,474,8995744
../prop_dataset,CNC,100,3,624,9392336
../prop_dataset,CNC,100,4,547,9510624
../prop_dataset,CNC,200,0,920,17855632
../prop_dataset,CNC,200,1,981,18391952
../prop_dataset,CNC,200,2,1004,18535824
../prop_dataset,CNC,200,3,1014,18988112
../prop_dataset,CNC,200,4,1010,18904656
../prop_dataset,CNC,300,0,1484,28934656
../prop_dataset,CNC,300,1,1578,28821088
../prop_dataset,CNC,300,2,1455,27029600
../prop_dataset,CNC,300,3,1394,26356896
../prop_dataset,CNC,300,4,1468,28676880
../prop_dataset,CNC,400,0,1957,36596000
../prop_dataset,CNC,400,1,1945,37397024
../prop_dataset,CNC,400,2,1911,37079056
../prop_dataset,CNC,400,3,1996,37044384
../prop_dataset,CNC,400,4,1959,37656448
../prop_dataset,CNC,500,0,2411,47061296
../prop_dataset,CNC,500,1,2417,46041376
../prop_dataset,CNC,500,2,2401,46879440
../prop_dataset,CNC,500,3,2497,47112736
../prop_dataset,CNC,500,4,2370,45547312
../prop_dataset,CNC,600,0,2948,56341152
../prop_dataset,CNC,600,1,2831,54654208
../prop_dataset,CNC,600,2,2926,56569680
../prop_dataset,CNC,600,3,2892,55977936
../prop_dataset,CNC,600,4,2925,56278368
../prop_dataset,CNC,700,0,3439,66766800
../prop_dataset,CNC,700,1,3418,66098640
../prop_dataset,CNC,700,2,3386,64934592
../prop_dataset,CNC,700,3,3335,65513536
../prop_dataset,CNC,700,4,3414,65663440
../prop_dataset,CNC,800,0,3829,74601552
../prop_dataset,CNC,800,1,3731,72876656
../prop_dataset,CNC,800,2,3930,75519136
../prop_dataset,CNC,800,3,3900,74916016
../prop_dataset,CNC,800,4,3864,73513952
../prop_dataset,CNC,900,0,4303,84754672
../prop_dataset,CNC,900,1,5064,84484320
../prop_dataset,CNC,900,2,4635,84427072
../prop_dataset,CNC,900,3,4137,83926304
../prop_dataset,CNC,900,4,4393,85337648
../prop_dataset,CNC,1000,0,4706,92999008
../prop_dataset,CNC,1000,1,4781,92909728
../prop_dataset,CNC,1000,2,4944,94971984
../prop_dataset,CNC,1000,3,4842,93633488
../prop_dataset,CNC,1000,4,4659,92669264
../prop_dataset,GCS,100,0,801
../prop_dataset,GCS,100,1,681
../prop_dataset,GCS,100,2,728
../prop_dataset,GCS,100,3,775
../prop_dataset,GCS,100,4,766
../prop_dataset,GCS,200,0,1518
../prop_dataset,GCS,200,1,1544
../prop_dataset,GCS,200,2,1501
../prop_dataset,GCS,200,3,1513
../prop_dataset,GCS,200,4,1479
../prop_dataset,GCS,300,0,2266
../prop_dataset,GCS,300,1,2217
../prop_dataset,GCS,300,2,2225
../prop_dataset,GCS,300,3,2191
../prop_dataset,GCS,300,4,2203
../prop_dataset,GCS,400,0,3006
../prop_dataset,GCS,400,1,3002
../prop_dataset,GCS,400,2,2920
../prop_dataset,GCS,400,3,2870
../prop_dataset,GCS,400,4,2896
../prop_dataset,GCS,500,0,3988
../prop_dataset,GCS,500,1,3747
../prop_dataset,GCS,500,2,3828
../prop_dataset,GCS,500,3,3746
../prop_dataset,GCS,500,4,3784
../prop_dataset,GCS,600,0,4392
../prop_dataset,GCS,600,1,4596
../prop_dataset,GCS,600,2,4692
../prop_dataset,GCS,600,3,4664
../prop_dataset,GCS,600,4,4554
../prop_dataset,GCS,700,0,5265
../prop_dataset,GCS,700,1,5311
../prop_dataset,GCS,700,2,5366
../prop_dataset,GCS,700,3,5163
../prop_dataset,GCS,700,4,5290
../prop_dataset,GCS,800,0,6017
../prop_dataset,GCS,800,1,6076
../prop_dataset,GCS,800,2,5896
../prop_dataset,GCS,800,3,5970
../prop_dataset,GCS,800,4,5973
../prop_dataset,GCS,900,0,6789
../prop_dataset,GCS,900,1,6924
../prop_dataset,GCS,900,2,6782
../prop_dataset,GCS,900,3,6876
../prop_dataset,GCS,900,4,6996
../prop_dataset,GCS,1000,0,8027
../prop_dataset,GCS,1000,1,7538
../prop_dataset,GCS,1000,2,7735
../prop_dataset,GCS,1000,3,7592
../prop_dataset,GCS,1000,4,7573
../prop_dataset,CNC,100,0,229,9506160
../prop_dataset,CNC,100,1,255,8374208
../prop_dataset,CNC,100,2,285,9108400
../prop_dataset,CNC,100,3,278,9676128
../prop_dataset,CNC,100,4,202,9565056
../prop_dataset,CNC,200,0,502,19004544
../prop_dataset,CNC,200,1,501,19089648
../prop_dataset,CNC,200,2,475,18673904
../prop_dataset,CNC,200,3,454,18754112
../prop_dataset,CNC,200,4,465,18401328
../prop_dataset,CNC,300,0,678,28074864
../prop_dataset,CNC,300,1,614,27514640
../prop_dataset,CNC,300,2,665,27580512
../prop_dataset,CNC,300,3,603,27225232
../prop_dataset,CNC,300,4,655,27371280
../prop_dataset,CNC,400,0,892,37292032
../prop_dataset,CNC,400,1,832,37221200
../prop_dataset,CNC,400,2,876,36395152
../prop_dataset,CNC,400,3,839,35512560
../prop_dataset,CNC,400,4,882,36235616
../prop_dataset,CNC,500,0,1060,48255344
../prop_dataset,CNC,500,1,1008,46513168
../prop_dataset,CNC,500,2,1055,47892256
../prop_dataset,CNC,500,3,1097,46748384
../prop_dataset,CNC,500,4,1062,47081504
../prop_dataset,CNC,600,0,1212,54417568
../prop_dataset,CNC,600,1,1269,56243328
../prop_dataset,CNC,600,2,1237,56343648
../prop_dataset,CNC,600,3,1302,56688096
../prop_dataset,CNC,600,4,1284,56644640
../prop_dataset,CNC,700,0,1483,65704832
../prop_dataset,CNC,700,1,1499,66137712
../prop_dataset,CNC,700,2,1507,66638080
../prop_dataset,CNC,700,3,1457,64145296
../prop_dataset,CNC,700,4,1483,65927792
../prop_dataset,CNC,800,0,1851,74882752
../prop_dataset,CNC,800,1,2017,75686160
../prop_dataset,CNC,800,2,1767,73594272
../prop_dataset,CNC,800,3,1736,74600432
../prop_dataset,CNC,800,4,1729,74571408
../prop_dataset,CNC,900,0,1952,83584000
../prop_dataset,CNC,900,1,1895,85239728
../prop_dataset,CNC,900,2,1894,83410240
../prop_dataset,CNC,900,3,1860,83955040
../prop_dataset,CNC,900,4,1913,85072240
../prop_dataset,CNC,1000,0,2071,94014928
../prop_dataset,CNC,1000,1,2052,93722048
../prop_dataset,CNC,1000,2,2127,94240448
../prop_dataset,CNC,1000,3,2107,94236688
../prop_dataset,CNC,1000,4,2084,94531968
../prop_dataset,CNC,100,0,387,9506160
../prop_dataset,CNC,100,1,341,8374208
../prop_dataset,CNC,100,2,371,9108400
../prop_dataset,CNC,100,3,393,9676128
../prop_dataset,CNC,100,4,391,9565056
../prop_dataset,CNC,200,0,781,19004544
../prop_dataset,CNC,200,1,778,19089648
../prop_dataset,CNC,200,2,759,18673904
../prop_dataset,CNC,200,3,763,18754112
../prop_dataset,CNC,200,4,749,18401328
../prop_dataset,CNC,300,0,1156,28074864
../prop_dataset,CNC,300,1,1155,27514640
../prop_dataset,CNC,300,2,1123,27580512
../prop_dataset,CNC,300,3,1111,27225232
../prop_dataset,CNC,300,4,1117,27371280
../prop_dataset,CNC,400,0,1522,37292032
../prop_dataset,CNC,400,1,1512,37221200
../prop_dataset,CNC,400,2,1479,36395152
../prop_dataset,CNC,400,3,1444,35512560
../prop_dataset,CNC,400,4,1473,36235616
../prop_dataset,CNC,500,0,1958,48255344
../prop_dataset,CNC,500,1,1886,46513168
../prop_dataset,CNC,500,2,1942,47892256
../prop_dataset,CNC,500,3,1899,46748384
../prop_dataset,CNC,500,4,1913,47081504
../prop_dataset,CNC,600,0,2209,54417568
../prop_dataset,CNC,600,1,2284,56243328
../prop_dataset,CNC,600,2,2301,56343648
../prop_dataset,CNC,600,3,2330,56688096
../prop_dataset,CNC,600,4,2350,56644640
../prop_dataset,CNC,700,0,2712,65704832
../prop_dataset,CNC,700,1,2731,66137712
../prop_dataset,CNC,700,2,2744,66638080
../prop_dataset,CNC,700,3,2645,64145296
../prop_dataset,CNC,700,4,2699,65927792
../prop_dataset,CNC,800,0,3076,74882752
../prop_dataset,CNC,800,1,3096,75686160
../prop_dataset,CNC,800,2,2991,73594272
../prop_dataset,CNC,800,3,3027,74600432
../prop_dataset,CNC,800,4,3031,74571408
../prop_dataset,CNC,900,0,3397,83584000
../prop_dataset,CNC,900,1,3479,85239728
../prop_dataset,CNC,900,2,3390,83410240
../prop_dataset,CNC,900,3,3414,83955040
../prop_dataset,CNC,900,4,3452,85072240
../prop_dataset,CNC,1000,0,3838,94014928
../prop_dataset,CNC,1000,1,3811,93722048
../prop_dataset,CNC,1000,2,3824,94240448
../prop_dataset,CNC,1000,3,3826,94236688
../prop_dataset,CNC,1000,4,3842,94531968
../prop_dataset,CNC,100,0,311,9506160
../prop_dataset,CNC,100,1,267,8374208
../prop_dataset,CNC,100,2,286,9108400
../prop_dataset,CNC,100,3,312,9676128
../prop_dataset,CNC,100,4,316,9565056
../prop_dataset,CNC,200,0,611,19004544
../prop_dataset,CNC,200,1,598,19089648
../prop_dataset,CNC,200,2,605,18673904
../prop_dataset,CNC,200,3,621,18754112
../prop_dataset,CNC,200,4,604,18401328
../prop_dataset,CNC,300,0,895,28074864
../prop_dataset,CNC,300,1,887,27514640
../prop_dataset,CNC,300,2,906,27580512
../prop_dataset,CNC,300,3,871,27225232
../prop_dataset,CNC,300,4,882,27371280
../prop_dataset,CNC,400,0,1195,37292032
../prop_dataset,CNC,400,1,770,37221200
../prop_dataset,CNC,400,2,731,36395152
../prop_dataset,CNC,400,3,712,35512560
../prop_dataset,CNC,400,4,728,36235616
../prop_dataset,CNC,500,0,984,48255344
../prop_dataset,CNC,500,1,913,46513168
../prop_dataset,CNC,500,2,970,47892256
../prop_dataset,CNC,500,3,954,46748384
../prop_dataset,CNC,500,4,961,47081504
../prop_dataset,CNC,600,0,1205,54417568
../prop_dataset,CNC,600,1,1135,56243328
../prop_dataset,CNC,600,2,1149,56343648
../prop_dataset,CNC,600,3,1170,56688096
../prop_dataset,CNC,600,4,1166,56644640
../prop_dataset,CNC,700,0,1354,65704832
../prop_dataset,CNC,700,1,1362,66137712
../prop_dataset,CNC,700,2,1547,66638080
../prop_dataset,CNC,700,3,1335,64145296
../prop_dataset,CNC,700,4,1354,65927792
../prop_dataset,CNC,800,0,1547,74882752
../prop_dataset,CNC,800,1,1563,75686160
../prop_dataset,CNC,800,2,1560,73594272
../prop_dataset,CNC,800,3,1552,74600432
../prop_dataset,CNC,800,4,1534,74571408
../prop_dataset,CNC,900,0,1781,83584000
../prop_dataset,CNC,900,1,1749,85239728
../prop_dataset,CNC,900,2,1708,83410240
../prop_dataset,CNC,900,3,1742,83955040
../prop_dataset,CNC,900,4,1778,85072240
../prop_dataset,CNC,1000,0,1918,94014928
../prop_dataset,CNC,1000,1,1874,93722048
../prop_dataset,CNC,1000,2,1944,94240448
../prop_dataset,CNC,1000,3,1922,94236688
../prop_dataset,CNC,1000,4,1929,94531968
../prop_dataset,CNC,100,0,240,9506160
../prop_dataset,CNC,100,1,219,8374208
../prop_dataset,CNC,100,2,231,9108400
../prop_dataset,CNC,100,3,241,9676128
../prop_dataset,CNC,100,4,235,9565056
../prop_dataset,CNC,200,0,476,19004544
../prop_dataset,CNC,200,1,478,19089648
../prop_dataset,CNC,200,2,472,18673904
../prop_dataset,CNC,200,3,475,18754112
../prop_dataset,CNC,200,4,465,18401328
../prop_dataset,CNC,300,0,706,28074864
../prop_dataset,CNC,300,1,697,27514640
../prop_dataset,CNC,300,2,689,27580512
../prop_dataset,CNC,300,3,680,27225232
../prop_dataset,CNC,300,4,693,27371280
../prop_dataset,CNC,400,0,942,37292032
../prop_dataset,CNC,400,1,947,37221200
../prop_dataset,CNC,400,2,920,36395152
../prop_dataset,CNC,400,3,923,35512560
../prop_dataset,CNC,400,4,920,36235616
../prop_dataset,CNC,500,0,1196,48255344
../prop_dataset,CNC,500,1,1170,46513168
../prop_dataset,CNC,500,2,1267,47892256
../prop_dataset,CNC,500,3,1175,46748384
../prop_dataset,CNC,500,4,1324,47081504
../prop_dataset,CNC,600,0,1518,54417568
../prop_dataset,CNC,600,1,1593,56243328
../prop_dataset,CNC,600,2,1466,56343648
../prop_dataset,CNC,600,3,1459,56688096
../prop_dataset,CNC,600,4,1468,56644640
../prop_dataset,CNC,700,0,1676,65704832
../prop_dataset,CNC,100,0,240,9506160
../prop_dataset,CNC,100,1,215,8374208
../prop_dataset,CNC,100,2,235,9108400
../prop_dataset,CNC,100,3,243,9676128
../prop_dataset,CNC,100,4,245,9565056
../prop_dataset,CNC,200,0,484,19004544
../prop_dataset,CNC,200,1,482,19089648
../prop_dataset,CNC,200,2,493,18673904
../prop_dataset,CNC,200,3,478,18754112
../prop_dataset,CNC,200,4,472,18401328
../prop_dataset,CNC,300,0,736,28074864
../prop_dataset,CNC,300,1,702,27514640
../prop_dataset,CNC,300,2,709,27580512
../prop_dataset,CNC,300,3,737,27225232
../prop_dataset,CNC,300,4,706,27371280
../prop_dataset,CNC,400,0,952,37292032
../prop_dataset,CNC,400,1,942,37221200
../prop_dataset,CNC,400,2,972,36395152
../prop_dataset,CNC,400,3,939,35512560
../prop_dataset,CNC,400,4,950,36235616
../prop_dataset,CNC,500,0,1220,48255344
../prop_dataset,CNC,500,1,1170,46513168
../prop_dataset,CNC,500,2,1256,47892256
../prop_dataset,CNC,500,3,1197,46748384
../prop_dataset,CNC,500,4,1243,47081504
../prop_dataset,CNC,600,0,1422,54417568
../prop_dataset,CNC,600,1,1691,56243328
../prop_dataset,CNC,600,2,1416,56343648
../prop_dataset,CNC,600,3,1447,56688096
../prop_dataset,CNC,600,4,1504,56644640
../prop_dataset,CNC,700,0,1709,65704832
../prop_dataset,CNC,700,1,1675,66137712
../prop_dataset,CNC,700,2,1722,66638080
../prop_dataset,CNC,700,3,1636,64145296
../prop_dataset,CNC,700,4,1707,65927792
../prop_dataset,CNC,800,0,1983,74882752
../prop_dataset,CNC,800,1,1965,75686160
../prop_dataset,CNC,800,2,1933,73594272
../prop_dataset,CNC,800,3,1907,74600432
../prop_dataset,CNC,800,4,1930,74571408
../prop_dataset,CNC,900,0,2245,83584000
../prop_dataset,CNC,900,1,2242,85239728
../prop_dataset,CNC,900,2,2135,83410240
../prop_dataset,CNC,900,3,2186,83955040
../prop_dataset,CNC,900,4,2151,85072240
../prop_dataset,CNC,1000,0,2424,94014928
../prop_dataset,CNC,1000,1,2385,93722048
../prop_dataset,CNC,1000,2,2427,94240448
../prop_dataset,CNC,1000,3,2378,94236688
../prop_dataset,CNC,1000,4,2442,94531968
